Revenue,Gross Profit,Operating Income,Pretax Income,Diluted EPS,EBITDA,ROA,ROE,Total Current Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Total Noncurrent Liabilities,Total Liabilities,Total Equity,Cash from Operations,Cash from Investing Activities,Cash from Financing Activities,Date,Company,Revenue target,Operating Income target
1348,657,-274,-349.461536,2.563148021697998,485,-0.007741691896733628,-0.01768384577394923,4083.000064,22516.999168,26599.999488,2214.000128,9957.999616,12171.999744,14428.000192,88,90,-144,2017-09-30,HES,1663.000064,-299
1663.000064,828.000064,-299,-347.076928,-1.848533034324646,347,-0.047310227957327755,-0.10392879061767085,6157.000192,16955,23111.999488,2435.000064,8322.999808,10757.999872,12354.00032,343,1959.000064,19,2017-12-31,HES,1346,104
1346,700,104,48.126584,-0.2775770127773285,521,-0.010153072099992298,-0.025395074392062632,5014.000128,17058.000192,22072.000512,1904,8231.000064,10135.000064,11936.999616,210,-422,-909,2018-03-31,HES,1534,129
1534,796,129,52,-0.4136129915714264,573,0.002645042094544164,0.0016945431857582356,4694.000128,16769.99968,21464.000512,1944.999936,8183.000064,10128,11335.99968,425,-484,-759,2018-06-30,HES,1792.999936,196
1792.999936,1035.999936,196,118,-0.19619399309158325,685,-0.033244844183361766,-0.07812407156066188,4501.000192,16965.99968,21467.000832,1958,8463.000064,10421.000064,11046.000064,423,5,-332,2018-09-30,HES,1650,145
1650,886,145,78,-0.008816000074148178,678,-0.010320350341104992,-0.02824986699275267,4458.999808,16974.00032,21432.999936,2203.000064,8342.000128,10545.000192,10888.000256,881,-665,-526,2018-12-31,HES,1572,247
1572,898,247,176,0.10845199972391129,845,-0.005025577636961283,-0.015386124709771621,3833.999872,17881.999552,21716.000768,2271.000064,8892.000256,11163.00032,10552.999936,238,-680,48,2019-03-31,HES,1660,230
1660,898,230,148,-0.06705500185489655,828,-0.0009268055096650897,-0.005029158539032851,3684,18010.999744,21695.000576,2332,8832,11164,10530.999808,675,-617,-150,2019-06-30,HES,1580,108
1580,836,108,-47,-0.6929919719696045,751,-0.008487168500860058,-0.022119779713303346,3398.000128,18232.999744,21631.000576,2344,9109.999616,11453.999616,10176.999936,461,-721,-67,2019-09-30,HES,1683.000064,18
1683.000064,890.000064,18,-61,-0.7253299951553345,703,-0.019065140357310724,-0.04677273599051191,3156,18626.000512,21781.999616,2510.000128,9566.000128,12076.000256,9706,268,-825,221,2019-12-31,HES,1354,-189
1354,673,-189,-287,-15.324736595153809,372,-0.24076542157267455,-0.6176036588779957,4270.000128,16447.000512,20717.000704,1947.000064,10592,12539.000064,8177.999744,445,-818,908,2020-03-31,HES,833,-156
833,483,-156,-274,-1.0551799535751343,353,-0.04401251188906188,-0.11569379773061361,3115.000064,16431.000064,19545.99936,1564,10616.000512,12180.000512,7366.000192,266,-570,-130,2020-06-30,HES,1159.000064,-67
1159.000064,630.000064,-67,-168,-0.7740979790687561,451,-0.045962068385897066,-0.12588100323418888,3136,15833.000192,18968.999936,1426,10661.000192,12087.000192,6882.000064,136,-426,-71,2020-09-30,HES,1320.999936,70
1320.999936,726.999936,70,-31,-0.5167880058288574,556,-0.05282565485890196,-0.15214072849077837,3080.999936,15740.000192,18820.999168,1623.000064,10862.999552,12485.999616,6335.000064,486,107,-139,2020-12-31,HES,1898,559
1898,1115,559,463,0.830265998840332,955,-0.023119894681958277,-0.0715605493133583,3521.999872,15429.000384,18951.000064,1690,10618.000384,12308.000384,6643.000064,591,-385,-79,2021-03-31,HES,1579.000064,387
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-03-31,LONE,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-06-30,LONE,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-09-30,LONE,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-12-31,LONE,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-31,LONE,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-06-30,LONE,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-09-30,LONE,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-31,LONE,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-03-31,LONE,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-06-30,LONE,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-09-30,LONE,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-12-31,LONE,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-03-31,LONE,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-06-30,LONE,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-09-30,LONE,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-12-31,LONE,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-03-31,LONE,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30,LONE,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-30,LONE,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-12-31,LONE,21.312456,6.060413
21.312456,0.5287260000000006,6.060413,-0.292109,0,21.199142,0,0,36.185876,495.676,531.861888,40.1312,319.965088,360.096288,171.76559,17.714388,-16.827704,-1.021403,2016-03-31,LONE,24.218,13.892
24.218,6.047999999999999,13.892,7.718,0,26.389272,0,0,26.478,482.836,509.313984,22.833,327.481984,350.314984,158.999008,-10.181388,-2.349296,13.506403,2016-06-30,LONE,21.802,3.421
21.802,6.171,3.421,-4.535,0,14.086,0,0,22.04,454.830016,476.870016,31.867,291.644992,323.511992,153.357992,10.701,-6.276,-3.569,2016-09-30,LONE,18.331,2.845
18.331,6.015,2.845,-5.607,0,11.432,0,0,16.823,442.285992,459.108992,32.753,255.402,288.155,170.954008,-22.717,-2.328,25.094,2016-12-31,LONE,18.023,-0.782
18.023,1.888000000000001,-0.782,-3.544,0,11.34,-0.10925248601536146,-0.31920449415068625,18.141,447.32,465.460992,30.751,265.127008,295.878008,169.583,12.968,-20.652,5.5,2017-03-31,LONE,19.781,-0.922
19.781,2.632,-0.922,-9.127,0,11.591,-0.11938463486191976,-0.40718733513672795,27.538,554.817024,582.355008,40.35,306.742016,347.092016,235.263,4.144,-126.799,125.339,2017-06-30,LONE,28.663,3.372
28.663,6.016,3.372,-2.593,0,19.902,-0.10845533555084455,-0.39412237456369015,25.25,569.995976,595.246016,44.449,323.657984,368.106984,227.138992,8.268,-30.078,20.054,2017-09-30,LONE,30.709,6.576
30.709,10.837,6.576,0.298,0,18.767,-0.0019191131844771981,-0.025838983639307256,18.62,588.180016,606.8,63.956,327.497984,391.453984,215.346016,14.978,-31.214,13.962,2017-12-31,LONE,33.13,7.546
33.13,10.955000000000002,7.546,-1.864,0,23.066,-0.007573099976618999,-0.05427953996243371,17.309,607.208992,624.518016,74.772,351.446016,426.218016,198.3,9.847,-34.476,24.129,2018-03-31,LONE,41.25,6.19
41.25,11.261999999999999,6.19,-5.57,0,26.832,-0.00727479616586144,-0.07016714370499443,20.757,635.966,656.723008,102.699,374.508,477.207,179.516,28.904,-36.645,11.163,2018-06-30,LONE,50.45,12.109
50.45,16.77,12.109,1.894,0,35.884,-0.007104955547686019,-0.08158293843852256,24.628,648.635024,673.262976,116.803,411.022016,527.825016,145.437984,17.07,-57.964,39.976,2018-09-30,LONE,55.709,18.395
55.709,20.933,18.395,11.18,0,42.04,0.0019264615311730153,-0.02975503148029313,43.107,701.004976,744.112,60.021,461.544,521.565,222.546984,32.253,-90.385,58.947,2018-12-31,LONE,40.012,7.662
40.012,19.751,7.662,-3.096,0,25.553,0.005956541864800356,-0.02235375260439239,29.744,667.242984,696.987008,70.089,462.288,532.377,164.609984,9.826,-22.298,10.884,2019-03-31,LONE,47.969,10.866
47.969,14.707000000000003,10.866,0.884,0,32.529,0.014404132952576695,-0.013066586990880103,35.106,716.420984,751.526976,100.75,472.175008,572.925008,178.602,28.361,-39.737,10.949,2019-06-30,LONE,52.593,10.762
52.593,14.886000000000001,10.762,-0.633,0,35.464,0.01610200685478413,-0.005666658116266617,49.049,731.163984,780.212992,69.271,516.123008,585.394008,194.819,14.686,-54.534,39.949,2019-09-30,LONE,48.689,7.118
48.689,11.262,7.118,-3.784,0,31.684,-0.02184854697394661,-0.1429495723509895,27.741,693.037992,720.779008,330.824,269.068,599.892,120.886992,27.449,-29.723,1.97,2019-12-31,LONE,37.009,-0.981
37.009,0.49799999999999783,-0.981,-12.228,0,23.287,-0.06750522566633277,-0.6559101122321276,89.505,526.840984,616.345984,586.731008,19.279,606.010008,10.336,13.835,-35.776,19.946,2020-03-31,LONE,17.22,10.884
17.22,-5.979000000000001,10.884,0.371,0,27.545,-0.07739177659186046,0,66.413,517.567016,583.980032,591.443968,22.765,614.208968,-30.228992,16.576,-36.561,20.102,2020-06-30,LONE,32.109,32.039
32.109,5.205,32.039,17.568,0,50.294,-0.06667127638397086,0,62.445,483.526008,545.971008,285.439008,325.556992,610.996,-65.024992,52.32,-16.923,-0.045,2020-09-30,LONE,29.889,9.921
29.889,8.616999999999997,9.921,209.374,0,22.952,0.25986328731921277,1.3176406699124745,44.978,378.337016,423.315008,70.332,260.736,331.068,92.247,18.492,-3.477,-25.18,2020-12-31,LONE,39.816,25.481
39.816,26.098,25.481,21.87,0,30.662,0.3753580079060369,3.9549364747924924,44.917,384.848016,429.764992,83.547,260.292992,343.839992,85.925,1.883,-1.615,-5.063,2021-03-31,LONE,46.027,26.398
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-03-31,LPI,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-06-30,LPI,133.44,55.577
133.44,74.752,55.577,42.798,0,95.542,0,0,116.996,1359.50696,1476.50304,152.874,885.417984,1038.291984,438.211008,71.615,-159.815008,94.397,2011-09-30,LPI,140.331008,41.022
140.331008,56.241008,41.022,25.523,2.9398399591445923,103.468,0.07135972474471929,0.16426473076167292,122.938,1504.714056,1627.651968,214.360992,653.278016,867.639008,760.013008,110.403,-187.523008,76.873,2011-12-31,LPI,152.616992,58.75
152.616992,77.540992,58.75,44.082,4.338659942150116,111.333,0,0,133.323,1665.159024,1798.482048,205.948,804.038976,1009.986976,788.494976,91.402,-252.192,145,2012-03-31,LPI,147.995008,49.969
147.995008,64.662008,49.969,28.31,2.746419906616211,111.874,0,0,244.646,1871.291992,2115.938048,224.026,1069.854016,1293.880016,822.058016,108.388,-233.639008,259.524,2012-06-30,LPI,150.828992,44.2
150.828992,58.590992,44.2,19.79,1.9886599481105804,109.39,0.04149875620844066,0,128.141,2046.53996,2174.681088,232.384992,1124.85504,1357.240032,817.440992,83.667,-251.035008,50,2012-09-30,LPI,157.456,44.024
157.456,60.869,44.024,13.125,1.4262600243091583,112.811,0.028413124328464556,0.07079389978444768,137.436992,2200.866944,2338.304,262.068,1244.513024,1506.581024,831.723008,93.319,-203.884992,114.673,2012-12-31,LPI,167.380992,48.181
167.380992,68.596992,48.181,22.783,2.271919995546341,114.605,0.02754468892089326,0.07205851835841694,144.982,2304.934016,2449.915904,230.352992,1384.08896,1614.441952,835.474024,63.06,-199.384992,134.125,2013-03-31,LPI,178.276992,58.395
178.276992,79.725992,58.395,32.415,3.096480071544647,125.962,0.02581286170054202,0.07196911261788753,199.875008,2417.737904,2617.613056,264.916,1476.992,1741.908,875.705032,115.23,-196.908,94.242,2013-06-30,LPI,166.771008,53.351
166.771008,79.151008,53.351,28.529,2.401980012655258,110.611,0.027660530024868867,0.0639685245649977,352.847008,2127.314024,2480.161024,207.8,1077.009024,1284.809024,1195.352032,97.148,221.335008,-96.801,2013-09-30,LPI,156.574,58.17
156.574,84.578,58.17,31.077,2.2655799984931946,106.513,0.027829971471999625,0.06563473189382288,307.608992,2316.151096,2623.759872,253.968992,1097.534976,1351.503968,1272.255968,89.291,-154.926,-1.482,2013-12-31,LPI,171.879008,58.483
171.879008,86.261008,58.483,106.256,9.771559834480286,108.09,0.043905612675353006,0.11504271855791873,650.790976,2430.791112,3081.58208,259.542,1546.43904,1805.98104,1275.600984,128.117,-219.266,440.515008,2014-03-31,LPI,178.624,60.141
178.624,90.281,60.141,29.637,2.7448999881744385,113.197,0.041538040891032496,0.1125528158680468,530.620992,2650.416936,3181.03808,334.668,1582.061056,1916.729056,1264.309024,111.982,-259.962,-0.033,2014-06-30,LPI,204.772,73.695
204.772,101.448,73.695,43.118,3.819960057735443,137.636992,0.0453279083812456,0.10332919667755143,190.460992,3142.447944,3332.909056,318.174016,1660.039936,1978.213952,1354.694968,136.236992,-554.52,74.537,2014-09-30,LPI,266.851008,66.088
266.851008,89.14800000000001,66.088,34.985,1.3052000105381012,145.956992,0.03821114842294486,0.08835404646734613,365.252992,3567.296048,3932.54912,425.024992,1944.322944,2369.347936,1563.200992,121.941,-373.212992,224.832992,2014-12-31,LPI,213.835008,43.563
213.835008,67.07401600000001,43.563,-52.302,-4.4979798793792725,115.505,0.0051211872724149085,0.011021910380342382,901.603968,3753.419008,4655.023104,892.832,1443.07904,2335.91104,2319.111968,26.865,-282.545984,795.452992,2015-03-31,LPI,228.927008,34.715
228.927008,61.502016,34.715,13.832,1.3481999933719635,106.827,0.004255835868110295,0.009173459315507431,314.744992,3387.284,3702.029056,310.073984,1463.008,1773.081984,1928.946976,87.44,-147.1,-451.84,2015-06-30,LPI,216.482,45.133
216.482,68.04599999999998,45.133,23.981,1.7278000712394714,111.91,0.00176113418005025,0.004443892174190772,375.441984,2457.052928,2832.495104,291.548992,1452.263936,1743.812928,1088.682048,111.199,-102.231,9.842,2015-09-30,LPI,202.676992,41.286
202.676992,63.734992000000005,41.286,20.051,1.1352799832820892,108.179,0.014989182009672896,0.05082198921173975,332.232,1481.054976,1813.28704,216.815008,1465.025024,1681.840032,131.44704,90.443,-135.63,-0.062,2015-12-31,LPI,170.644,48.363
170.644,67.814,48.363,27.055,-4.305540025234222,89.841,-9.195753201450873e-05,0,280.857984,1356.305984,1637.164032,156.074,1526.806016,1682.880016,-45.716096,56.517,-134.164,58.588,2016-03-31,LPI,191.742,63.806
191.742,84.308,63.806,44.001,0.2974200062453747,97.983,-0.004110800764537935,-0.011267330398183598,211.262,1398.888944,1610.15104,153.812,1447.17696,1600.98896,9.161984,82.114,-109.466,34.566,2016-06-30,LPI,201.332,67.09
201.332,94.777,67.09,44.311,2.7013999223709106,102.248,0.0012888993970843533,0.004636122374468806,190.396,1566.051984,1756.448,160.255008,1409.091968,1569.346976,187.100928,106.823,-212.264992,116.493,2016-09-30,LPI,219.272,80.418
219.272,106.743,80.418,60.59,3.205679953098297,117.944,0.06263820542771831,0.7218255980335208,154.776992,1627.568944,1782.345984,187.944992,1413.827968,1601.77296,180.572928,110.841,-108.507,-0.022,2016-12-31,LPI,194.35,56.67
194.35,83.29299999999999,56.67,37.163,1.9587799906730652,90.782,0.056880888719124015,0,152.628992,1665.96704,1818.595968,162.335008,1403.35104,1565.686048,252.909824,63.784,-53.961,-12.143,2017-03-31,LPI,194.952992,60.013
194.952992,83.457992,60.013,39.36,2.060759961605072,98.016,0.06750787257988293,0.7187440281491465,167.664,1773.590016,1941.254016,172.083008,1444.768,1616.851008,324.402944,93.117,-123.617,35.172,2017-06-30,LPI,218.004992,72.639
218.004992,99.081992,72.639,51.646,2.762399911880493,113.851,0.06320279435529155,0.45302501986627497,142.464992,1923.861056,2066.326016,223.26,1496.84096,1720.10096,346.225024,115.15,-179.315008,49.959,2017-09-30,LPI,230.818,76.314
230.818,101.046,76.314,57.38,3.7193599343299866,121.376,0.07605984395753962,0.3059297233208853,235.382,1787.907024,2023.28896,277.419008,980.291008,1257.710016,765.579008,112.863,651.942976,-673.465024,2017-12-31,LPI,253.436,86.932
253.436,112.763008,86.932,73.867,4.784480035305023,132.485,0.08223738602807776,0.2688699471046741,185.192992,1902.33796,2087.531008,239.666,906.035008,1145.701008,941.830144,146.471008,-199.674,-3.067,2018-03-31,LPI,345.776,89.497
345.776,117.452,89.497,75.516,4.99673992395401,140.259008,0.09363928190133004,0.3027912267975842,169.694,2039.592952,2209.286912,283.42,966.700032,1250.120032,959.166848,116.13,-154.398,18.983,2018-06-30,LPI,270.403008,95.067
270.403008,119.578016,95.067,79.955,5.288519859313965,151.03,0.10134371656893343,0.3265199469791814,189.527008,2130.247024,2319.773952,259.268992,1045.393024,1304.662016,1015.111936,145.927008,-182.359008,50.235,2018-09-30,LPI,221.915008,62.751
221.915008,90.198008,62.751,48.075,3.2624000310897827,123.15,0.09739053883505955,0.22309617394773484,192.752,2227.552944,2420.304896,200.464992,1045.609984,1246.074976,1174.230144,129.276,-154.524992,19.993,2018-12-31,LPI,205.032992,51.422
205.032992,73.05399200000001,51.422,36.742,2.5131401419639587,164.644992,0.0809761141413586,0.17635200268203363,172.73,2342.058928,2514.78912,203.622,1139.73504,1343.35704,1171.431936,77.458,-155.452992,77.388,2019-03-31,LPI,200.804992,52.396
200.804992,64.472,52.396,39.477,1.9076399505138397,172.420992,0.06191863106407903,0.12981097936330066,192.515008,2427.406928,2619.92192,170.678,1104.923008,1275.601008,1344.320896,183.811008,-137.520992,-35.034,2019-06-30,LPI,169.739008,29.586
169.739008,39.44300799999999,29.586,14.951,0.31474001705646515,134.169,0.040098534325246765,0.08802194708431663,224.732,2052.91904,2277.650944,145.816992,1052.582016,1198.399008,1079.252096,105.599,-79.702,-50.004,2019-09-30,LPI,231.116992,65.55
231.116992,90.124,65.55,50.927,3.428559899330139,174.212992,0.07352934104701736,0.1708572440038492,200.479008,2063.957968,2264.436992,170.896,1251.666944,1422.562944,841.87392,108.206,-289.035008,189.992992,2019-12-31,LPI,252.238,51.973
252.238,65.641008,51.973,27.094,31.9720196723938,113.275,0.03288023284988934,0.074767830670995,427.296,2176.795936,2604.091904,185.684,1338.738048,1524.422048,1079.669888,109.589,-159.791008,72.122,2020-03-31,LPI,197.46,63.468
197.46,75.244,63.468,36.38,3.0469698905944824,130.042,0.04482831619387535,0.11701285728454335,256.259008,1614.328992,1870.588032,157.788992,1336.779008,1494.568,376.019968,61.973,-108.813,-0.19,2020-06-30,LPI,231.727008,86.59
231.727008,99.165008,86.59,60.295,4.227322101593018,133.605,0.07589323059519838,0.23990713383010293,199.512992,1381.809976,1581.323008,143.108,1296.702976,1439.810976,141.511936,102.058,-37.535,-40.012,2020-09-30,LPI,229.851008,73.465
229.851008,102.545008,73.465,48.398,2.951601028442383,115.675,0.07458011646919917,0,136.59,1306.019968,1442.610048,197.595008,1266.457984,1464.052992,-21.442816,109.77,-83.099,-18.172,2020-12-31,LPI,198.051008,50.624
198.051008,64.840008,50.624,26.057,1.7690939903259277,88.733,0.06894100234511102,0,138.088992,1336.81404,1474.90304,292.243008,1251.228032,1543.47104,-68.568064,71.151,-69.02,-6.626,2021-03-31,LPI,226.580992,53.645
53.097,34.467000000000006,31.397,31.334,1.2599999904632568,46.624,0.10124559948272173,0.14881618020789844,132.127704,465.16584,597.293504,64.918836,136.74848,201.667316,395.626224,24.764,-12.614,-0.882,2011-03-31,MCF,48.236,15.736
48.236,28.884,15.736,15.714,0.6299999952316284,31.941,0.0809614422893101,0.1216449800552252,111.584664,467.490515,579.0752,49.869076,136.908048,186.777124,392.29808,-0.077549,-35.290096,-8.854213,2011-06-30,MCF,51.805,25.796
51.805,33.146,25.796,25.759,1.059999942779541,41.344256,0.10406652448690656,0.1560302511707309,135.350624,464.046116,599.396736,51.866352,138.436096,190.302448,409.094304,69.45208,-8.895038,-0.012259,2011-09-30,MCF,40.06064,27.735108
40.06064,26.752854,27.735108,27.973,1.2126179933547974,40.092108,0.10516868448040927,0.16079662068128137,204.878,432.051984,636.929984,78.224,132.083,210.307,426.623,46.42,23.546,-0.019,2011-12-31,MCF,44.203,25.086
44.203,27.358,25.086,25.009,0.9900000095367432,36.042,0.10085593573884923,0.14844414451369214,187.988992,426.959,614.947968,54.534,132.419,186.953,427.995,12.589,-11.616,-13.532,2012-03-31,MCF,53.907,31.024
53.907,33.361,31.024,30.973,1.2799999713897705,44.561,0.11793543597797498,0.16935019144062327,208.138,413.679008,621.817024,44.893,132.921,177.814,444.003,20.062,-1.952,-3.468,2012-06-30,MCF,41.339,22.6
41.339,23.902,22.6,22.642,0.9599999785423279,34.31,0.11282748847441662,0.15878155963619253,203.396992,418.059,621.456,34.437,128.596,163.033,458.422984,23.993,-16.435,0.254,2012-09-30,MCF,39.823,16.612
